%eval_id interface             x1             x2       obj_fn_1       obj_fn_2 nln_ineq_con_1 
1            NO_ID  0.02234516201    7.390150161   0.5187864551    0.520355072 0.003864104798 
976          NO_ID    9.746286631    3.187707692    313.9763675    612.3965776     317.092133 
977          NO_ID    9.765545409    4.544011962    330.4467088    630.0474478    453.7964473 
978          NO_ID    9.770705211    19.91992849     681.047762    980.9651835     1991.44453 
979          NO_ID    9.777711667    7.175512308    372.5469978     672.894708     718.382897 
980          NO_ID    9.784836257    18.03829742    630.8237212    931.6092913     1808.55319 
981          NO_ID    9.789260221    15.06247734    552.4646618    853.5222783    1511.557843 
982          NO_ID    9.790741196    6.225901361    356.8789891     658.027704    624.9740646 
983          NO_ID    9.807400317    15.11928444    555.2607625    857.4351691    1522.886934 
984          NO_ID    9.809907791    16.83487821    600.4889522    902.8178934    1696.556969 
985          NO_ID    9.832081534    6.296774496    360.6399653    664.3371845    637.4376349 
986          NO_ID    9.839880015    19.65088795     679.367137    983.5463124    1992.463631 
987          NO_ID    9.840492564    12.41417826    489.7312466    793.9482945    1258.868221 
988          NO_ID    9.857399543    11.07586762     459.164941    764.4282393    1127.018627 
989          NO_ID      9.8977532    6.219988627    363.4940556    671.2618085    638.1039743 
990          NO_ID    9.907626719     11.5145347    472.8095071    781.1915947    1183.625417 
991          NO_ID    9.914432554    2.881229959    321.5815777    630.3874839    296.5802762 
992          NO_ID    9.932126584    13.30321455    518.0236353    827.9327609     1374.26253 
993          NO_ID    9.933566796     3.46405009     328.307364     638.306373    357.9506984 
994          NO_ID    9.936335473    1.983855386    316.2935825     626.465421    205.1120242 
995          NO_ID    9.937358475    4.992133726    347.1821484    657.4178582    516.2460499 
996          NO_ID    9.938147217    7.523491647    389.1691963    699.4541556       778.1421 
997          NO_ID    9.948794059    4.037990898     335.586587    646.5367256    418.5379432 
998          NO_ID    9.955127686      2.9894555    325.0811833    636.4273638    310.2518505 
999          NO_ID    9.956616834    8.723237127    414.0614162    725.5007497    905.5863854 
1000         NO_ID    9.975651698     17.0656487    619.4990418    932.1303207    1778.418526 
1001         NO_ID    0.120208175    7.178677007    2.711372391    2.756768422   0.1086278137 
1002         NO_ID    0.407405589    3.767312059    4.849904625    5.371344019   0.6548083048 
1003         NO_ID   0.4456005294    4.699884516    6.608851576    7.232645685   0.9772534245 
1004         NO_ID   0.6405855439    6.608793878    13.36225787    14.65140991    2.839913369 
1005         NO_ID   0.6544084152    4.615271066    9.583373002    10.92876123    2.069777121 
1006         NO_ID   0.6944770555     9.09006908    19.89018112    21.40536617     4.59104559 
1007         NO_ID   0.6992562677    15.51588561    34.11955814    35.65566917     7.94470769 
1008         NO_ID   0.7315671773    12.10706669    27.87625409    29.55760475    6.785408164 
1009         NO_ID   0.7549741681    14.70534498    34.92438664    36.71505045    8.777443036 
1010         NO_ID   0.7826928705   0.6587837174    2.515547195    4.440112394   0.4226240721 
1011         NO_ID   0.7826928705    3.629913965    9.130736337    11.05530154    2.328668698 
1012         NO_ID   0.8924118946    1.060700818    3.886276946    6.388238161   0.8846107687 
1013         NO_ID   0.9803040051    4.321752397    13.64788158    16.66693937    4.349206751 
1014         NO_ID    1.009563338    6.764970658    21.69363523    24.89560343    7.220406981 
1015         NO_ID    1.035047025    3.722383307    12.56327626    15.92893466    4.176090222 
1016         NO_ID     1.07756225    9.232192034    31.46554906    35.11337921    11.22582284 
1017         NO_ID    1.129629356    2.041617055    8.280477447    12.28934597    2.728191449 
1018         NO_ID    1.129629356    7.712243119    27.66151643    31.67038495    10.30578956 
1019         NO_ID    1.205137829    7.967682959    30.50917459    35.07188926    12.11808797 
1020         NO_ID    1.214806168    2.770738156    11.54602564    16.18224365    4.281915376 
1021         NO_ID    1.257288894    4.411398649    18.11842083     23.0845731    7.302559138 
1022         NO_ID    1.271584295    15.03961214    60.29460121      65.374326    25.46569687 
1023         NO_ID    1.336840867    15.55896636     65.5854509     71.1999278    29.11848574 
1024         NO_ID    1.360940836     0.55457267    6.283287312    12.10201943    1.075636603 
1025         NO_ID    1.360940836    9.101950624    39.34819703    45.16692915    17.65393749 
1026         NO_ID    1.360940836    19.77761282    84.75957683    90.57830895    38.36021033 
1027         NO_ID    1.397863073     11.6755543    51.63956234    57.77830089    23.89105844 
1028         NO_ID    1.418452617    15.87406156    71.01984433    77.34075334    33.44616626 
1029         NO_ID    1.453486924    1.090757503    8.298016087    14.93502087    2.413120922 
1030         NO_ID    1.453486924    1.405998711    9.234083645    15.87108843    3.110540058 
1031         NO_ID    1.456745342     8.86718498    41.12465738    47.79145312      19.705237 
1032         NO_ID     1.45723688     7.41966206    34.61647378    41.28776932    16.49958614 
1033         NO_ID    1.473167563    11.20249861    52.29256949    59.11052508    25.45937933 
1034         NO_ID    1.526580924    4.157930717    21.24253464     28.5638571    10.14718384 
1035         NO_ID    1.569977543    4.288141608    22.52306339    30.26655359    11.06839418 
1036         NO_ID     1.60721588   0.9898127154    9.530686924    17.64586964    2.677503679 
1037         NO_ID    1.640705993    9.284129389    48.59590783    57.05281185    26.17166372 
1038         NO_ID     1.65794883    5.447162774    29.65719161    38.29278366    15.67982518 
1039         NO_ID    1.661292488    12.13648181    63.93223441    72.60269313    35.07628819 
1040         NO_ID    1.683584574    5.857176336    32.23379511    41.13850445    17.38548427 
1041         NO_ID    1.733071875    12.13648181    66.74867606    76.18456937    38.17284914 
1042         NO_ID    1.734528314    14.83529526    81.39088489    90.84264434    46.73988071 
1043         NO_ID    1.744618808    13.33147946    73.69127172    83.25332089    42.49208737 
1044         NO_ID    1.761750761   0.4512425142    10.06553244    19.81630011    1.466653638 
1045         NO_ID    1.780974018    11.01040205    62.40495594    72.36967458    36.57185281 
1046         NO_ID    1.786268378    4.037990898    24.77825598    34.80230756    13.49234301 
1047         NO_ID    1.829267187     11.3605267    66.12775484    76.64021011    39.80900962 
1048         NO_ID    1.875097129    7.499116383    45.53575466    56.58156063    27.61126151 
1049         NO_ID    1.875097129    13.25358929    78.85162965    89.89743562    48.79885856 
1050         NO_ID     1.88638249    19.57180341    116.5248029    127.7039684    72.93214318 
1051         NO_ID    1.914801799    8.781256512    54.06514551    65.58368793    33.71575856 
1052         NO_ID    1.941449443    13.33147946    82.16963658     94.0110091    52.62100482 
1053         NO_ID     1.94298036     16.0557279    98.72002394    110.5800787    63.47393735 
1054         NO_ID    2.023555009     2.21222452    19.05959312    31.92370778    9.486103293 
1055         NO_ID    2.068608744    15.87201242    104.0202095     117.463531     71.1241886 
1056         NO_ID     2.08960543    8.233712403    55.76527393    69.48288385    37.64895166 
1057         NO_ID    2.107550358    16.47243609    109.9541222    123.9083495    76.62003932 
1058         NO_ID    2.123248839    15.25892908    102.7635444    116.9264273    72.03680836 
1059         NO_ID    2.123248839    18.96292908    127.2804269    141.4433098    89.52324776 
1060         NO_ID    2.159675389    1.736127176    18.80060781    33.45361731    8.479829332 
1061         NO_ID    2.168803039    6.216418886    44.85928695    59.63641712    30.62027702 
1062         NO_ID    2.172121905    11.59264768    80.48398793    95.30637886    57.27691861 
1063         NO_ID    2.172683087    18.10406909    124.4593785    139.2894293    89.49475507 
1064         NO_ID    2.175570057    2.592481441    23.13144529    38.00093341      12.849624 
1065         NO_ID    2.207598697    3.117858722    26.49507377    41.80560045    15.91201972 
1066         NO_ID    2.207598697    16.88858756    118.1251248    133.4356515     86.1910568 
1067         NO_ID    2.210688434     7.41966206    53.76881309    69.12222674    37.97238025 
1068         NO_ID    2.294399437    16.49694471    120.0556655    136.5938536    90.94319159 
1069         NO_ID    2.310099319    12.86145105    94.83427074    111.5995649    71.87533653 
1070         NO_ID    2.312185249    19.64531449    143.6874596    160.4830442    109.9848472 
1071         NO_ID    2.318615332   0.9409154118    18.22681533    35.11594536    5.297080914 
1072         NO_ID    2.330995301    3.457515735    30.53623674    47.60620323    19.67322592 
1073         NO_ID    2.330995301    10.65279243     79.8565513    96.92651779    60.61426997 
1074         NO_ID    2.334289924    5.884126744    46.42205936    63.54031326     33.5753252 
1075         NO_ID    2.334289924    17.93226225    132.6137221     149.731976    102.3230061 
1076         NO_ID    2.354196195    7.786984065     60.1663699    77.57782949    45.19425282 
1077         NO_ID     2.37122825    8.464578059    65.48378319    83.14808976     49.8403006 
1078         NO_ID    2.432515082    1.467403845    21.70966107    40.29887203    9.092626544 
1079         NO_ID    2.476020335    14.26167869    112.5960622    131.8561511    91.56039973 
1080         NO_ID    2.500366537     2.21459292    26.23691447    45.87762653    14.49872729 
1081         NO_ID    2.546661609    12.01091768    98.23050096    118.6052541    81.57316087 
1082         NO_ID    2.550443691    19.49380174    157.5243529    177.9596686    132.7873311 
1083         NO_ID    2.557464639    6.490274298    56.04858947    76.59657011    44.45401022 
1084         NO_ID    2.571574781    15.33908773    125.6514521    146.4267944    106.2249329 
1085         NO_ID     2.57789902    13.12882118    108.3568199    129.2344729     91.3663244 
1086         NO_ID    2.598898482    4.494069267      42.386356    63.60553144    31.78681474 
1087         NO_ID    2.606511453    9.804968336    83.07746799    104.4211405    69.75801088 
1088         NO_ID    2.646972785    17.39037522    146.2789017    168.2903605    127.5958422 
1089         NO_ID    2.648923897    4.663706685    44.63405276    66.67797321    34.26879306 
1090         NO_ID    2.672102872    12.51533459       107.4299    129.8612917    93.57879102 
1091         NO_ID    2.686572486    17.61893744    150.4247135    173.0996979    133.1697108 
1092         NO_ID     2.69868388     9.09006908    80.39172022    103.2716087     69.3265888 
1093         NO_ID    2.729669159    3.730514061    39.64058765    63.04888893    29.10833235 
1094         NO_ID     2.73275938     2.21222452    30.18520123    53.64653295    17.30057777 
1095         NO_ID    2.755151919    19.22770415    168.1265179    191.9739145    152.8435622 
1096         NO_ID    2.772612159    12.87892832    114.7510125    138.9016233    103.6779952 
1097         NO_ID    2.801204749    2.929923973    35.67215949     60.3234455    24.07546462 
1098         NO_ID    2.801204749    4.503779991     46.6751402    71.32642621    37.00798956 
1099         NO_ID    2.820386986    1.328326921    27.62295598     52.6130147    11.06498925 
1100         NO_ID    2.877508366    11.20249861     104.557603    130.5701611    97.13521514 
1101         NO_ID    2.877508366    16.42497438    150.7424606    176.7550187    142.4185332 
1102         NO_ID    3.006890571    2.455627146    36.67293522    65.07730247    23.25017843 
1103         NO_ID    3.006890571    13.85176589    133.8971426    162.3015098    131.1502152 
1104         NO_ID    3.006890571     18.0163601    172.5442332    200.9486004     170.581103 
1105         NO_ID    3.020503322    10.39428208    102.7134429     131.375576    99.30743205 
1106         NO_ID    3.054995636    2.881229959    40.30341534    69.62389435    28.15968084 
1107         NO_ID    3.054995636    4.663706685    53.50853215    82.82901116    45.58070465 
1108         NO_ID    3.054995636     9.91242575    99.55080377    128.8712828    96.87902371 
1109         NO_ID    3.059479652     5.11867827    57.31735649    86.72396981    50.17433087 
1110         NO_ID    3.076482282    1.269959501    32.16814083    61.90250863    12.58714763 
1111         NO_ID    3.106121078    16.29194345     161.843081    192.1531297    164.6031998 
1112         NO_ID    3.119633204    3.558954952    46.38319501    76.95752446    36.27088707 
1113         NO_ID    3.136835542     7.93477883    84.08308966    114.9955358    81.76114112 
1114         NO_ID    3.136835542    19.43704397    194.0238097    224.9362558    200.2821918 
1115         NO_ID    3.148805459    16.85070498    169.5769623    200.7257775    174.9598317 
1116         NO_ID     3.22037982    7.931867115    86.60951134    119.1904855    86.14265256 
1117         NO_ID     3.22855686    11.40954018    120.2687522    153.0153926      124.54137 
1118         NO_ID    3.239742179    12.57457318    132.1628765    165.1368112    138.2110515 
1119         NO_ID    3.301663386    2.528418127    43.13490825    77.38135045    28.86310841 
1120         NO_ID     3.30497414    2.751180717    44.64862742    78.96378551    31.46906709 
1121         NO_ID    3.315774441    5.763941093    69.26779147    103.8075925    66.36179291 
1122         NO_ID    3.327147501    1.064326466    36.51320186    71.29035135     12.3380802 
1123         NO_ID    3.327147501    11.38863215    124.0161652    158.7933147    132.0213876 
1124         NO_ID    3.337075521    7.786984065    88.81719314    123.8021984    90.80922608 
1125         NO_ID    3.381295066    7.618612008    88.54246599    124.4607859    91.21591447 
1126         NO_ID    3.410669613    7.469363123    87.98263231    124.5277342    90.98954537 
1127         NO_ID    3.410669613    10.17712069    115.0079672     151.553069    123.9746374 
1128         NO_ID    3.424573277    8.208359586    95.68810293    132.5317658    100.8086777 
1129         NO_ID    3.439562252     13.2348537    147.7625889    184.9294788    163.9661167 
1130         NO_ID    3.685708551    10.89285045    133.1527214     175.829522    154.9573352 
1131         NO_ID    3.689715948    2.611384123    52.39771992    95.16737417    37.22933201 
1132         NO_ID     3.70705343    9.186399649    115.3677572    158.5402935    132.2000576 
1133         NO_ID     3.70705343    9.722725241    121.1825451    164.3550815    139.9182363 
1134         NO_ID     3.70705343    16.57515805    197.8040366    240.9765729    238.5305379 
1135         NO_ID    3.721331998    1.688010936     47.7723409    91.27809563    24.47939658 
1136         NO_ID     3.73102762    16.70960017    200.6824699    244.4152212    243.5855964 
1137         NO_ID    3.762901618    7.533917505    99.55316778    144.0363246    111.7108113 
1138         NO_ID    3.778047787    10.42447141    131.6041738    176.4461523    155.8179744 
1139         NO_ID    3.862926082    13.07425338    165.4463728    212.3258401    204.3046782 
1140         NO_ID    3.946729956    8.679622062    118.2222238    167.1577989    141.5807658 
1141         NO_ID    3.962232174    9.782111174    131.3744503     180.695205    160.8203684 
1142         NO_ID    4.030639703    15.20560885    199.1926774    250.2311689    258.6904459 
1143         NO_ID    4.043109191    15.65795415    205.4075261     256.762299    268.0368933 
1144         NO_ID    4.122524487    9.513780619    134.2863756    187.6783966    169.3199917 
1145         NO_ID    4.122524487    11.51720089    158.4304289      211.82245    204.9755441 
1146         NO_ID    4.132974019    2.231194881     60.9835071    114.6465411    39.91089558 
1147         NO_ID    4.144704083    12.93405845    176.8497454    230.8178208    232.6754138 
1148         NO_ID    4.174229807    4.333265379    78.90214515    133.6418665    79.06724652 
1149         NO_ID    4.178766005    5.288505315    88.48529043    143.3440494    96.70694612 
1150         NO_ID    4.191892689    19.70981242    265.3683201    320.5722741    362.6865261 
1151         NO_ID    4.202288158    13.32304109    184.4310568    239.9091508    246.3789749 
1152         NO_ID    4.202288158    14.57788345    200.2920683    255.7701623    269.5843958 
1153         NO_ID    4.229048097     13.7001702    190.4944871    246.6813935    256.5900605 
1154         NO_ID    4.235781941    13.43113345    187.4068884    243.7728683    252.3529994 
1155         NO_ID    4.328436956    16.78324148    235.6893794    294.5482691    329.2809863 
1156         NO_ID    4.343010431    2.611384123    69.14284958    128.3987522     51.5799744 
1157         NO_ID    4.358607132    2.231194881    67.04758284    126.7298515    44.38759074 
1158         NO_ID    4.360870847     17.0656487    241.3134252    301.0577039    339.8582904 
1159         NO_ID    4.386533906    12.72685635    185.5102448    245.9597645    256.4441176 
1160         NO_ID    4.405943576    1.269959501    63.46849643    124.4541574    25.81643985 
1161         NO_ID    4.415931345    6.520351584    109.2501597    170.5126291    133.1509464 
1162         NO_ID    4.442207238    10.16034656    154.7536644    216.7473567    209.9591328 
1163         NO_ID    4.442207238    19.93993185    285.0956674    347.0893597    412.0499999 
1164         NO_ID    4.465292066    5.361137821     97.8763684    160.5160604    111.9400073 
1165         NO_ID    4.486502765    1.770859231     67.9838991    131.2200973    37.32746846 
1166         NO_ID    4.543929093    4.218273696    88.50737502    153.3727546    91.20664152 
1167         NO_ID    4.570456964    2.574340525    75.31900287    140.9439733     56.3136736 
1168         NO_ID    4.570456964    10.22229142    160.7796611    226.4046315     223.612524 
1169         NO_ID    4.570456964    12.86145105    195.9850379    261.6100083    281.3441148 
1170         NO_ID    4.577788163     2.21222452    73.12005769    138.9557272    48.54776079 
1171         NO_ID     4.60981372   0.5531913045    67.23902348    133.9990691    12.31035891 
1172         NO_ID    4.612828099    19.51079689    290.5379206    357.3853042    434.7485749 
1173         NO_ID    4.649608789    18.96015774    285.1605424    353.0782001    429.2431679 
1174         NO_ID    4.652369299    6.081392284    111.9118616    179.9101898    137.8415027 
1175         NO_ID    4.652369299     17.8299926    269.3257963    337.3241244    404.1365627 
1176         NO_ID    4.709928559    15.14027498    234.6154649    304.3067563    351.7151053 
1177         NO_ID    4.711716317    16.83487821    258.7707592    328.5149664    391.3784113 
1178         NO_ID    4.738158451    1.811810602    75.50974467    146.0389569    42.59519147 
1179         NO_ID    4.738158451    6.251085934    116.7587866    187.2879987    146.9613888 
1180         NO_ID    4.748318891    15.97350866    248.5863676    319.4183878    377.1452962 
1181         NO_ID    4.756994515    13.49767226    213.8772671    284.9683572    319.8547453 
1182         NO_ID    4.764686937    4.886289558      102.15861    173.4798054    116.1653375 
1183         NO_ID    4.765447399    16.88858756    262.7134387    334.0574022    401.6329249 
1184         NO_ID    4.788266935    1.600633451    75.94673711    147.9756034    38.43060428 
1185         NO_ID    4.814197265    19.08376076    297.6697752    370.4808826    463.1699181 
1186         NO_ID    4.893964052    10.50545369    178.1860167    253.4299383    263.4905114 
1187         NO_ID    4.904851501    8.515417272    151.4246665    227.0037462    214.5291335 
1188         NO_ID    4.904851501    13.70044716    224.2319616    299.8110413    345.1557293 
1189         NO_ID    4.907557585    5.763941093    116.7131091    192.3756081    145.3713958 
1190         NO_ID    4.965746955     8.19843369    149.5299909     226.997402    211.7038111 
1191         NO_ID    5.037567329    1.676893012    84.02547826    163.7499408    44.56313136 
1192         NO_ID    5.044323124   0.9196776063    81.25616959    161.1946097    24.50586443 
1193         NO_ID     5.04878266    10.60489282    186.2960432    266.3758882     283.079391 
1194         NO_ID    5.098362665    3.669278484    100.6102236    182.2705897     99.8782082 
1195         NO_ID    5.099171174    7.178677007    141.0581618    222.7444298    195.4664446 
1196         NO_ID    5.107651565    17.82341748    297.5091097    379.4673072    486.9250566 
1197         NO_ID    5.116514789    8.924904637    165.3613216    247.6042073    244.6699707 
1198         NO_ID    5.124146624    8.994062147    166.6355175    249.1239345    247.3019829 
1199         NO_ID    5.246922614    5.489020769    125.1670857    211.6557501     158.246025 
1200         NO_ID     5.30436178    19.66940626    339.4833373    427.8759859    579.5436382 
1201         NO_ID    5.317585019    5.659794736    129.7355305    218.5694362    167.5938907 
1202         NO_ID    5.334265393    2.803042402    100.9825171    190.3746112    83.52327667 
1203         NO_ID    5.355238028    6.161804034    137.3463144    227.4427129    185.0521171 
1204         NO_ID    5.373596207    18.87411312    331.2882193    422.0033917    570.7228084 
1205         NO_ID    5.443300253    4.407983061    119.7774859    212.8613609    136.7707147 
1206         NO_ID    5.450030545    12.81042696    238.3618547    331.6760565    398.4649218 
1207         NO_ID    5.469061302     7.90601863     165.171719    259.1387392    247.6350042 
1208         NO_ID    5.469061302    16.00731129    290.6400612    384.6070814     501.386448 
1209         NO_ID    5.501005876    14.56136923    269.0071324    364.0750739    461.4397995 
1210         NO_ID    5.535768138     10.6317764     208.461095    304.7343501    341.1852406 
1211         NO_ID    5.609267166    1.764872094     103.623922    202.4706104     58.1505873 
1212         NO_ID    5.623820962    17.13688845    318.6570975    418.0173863     567.575395 
1213         NO_ID    5.642290435    12.20611215    238.3603887    338.3743774    406.9273208 
1214         NO_ID    5.795363824    12.20611215    246.0094144    351.5237051    429.3064218 
1215         NO_ID     5.82024439     5.96408157    152.3748149     258.797035    211.5702671 
1216         NO_ID    5.842262868     10.6656795    223.2022366    330.4311883    381.2232105 
1217         NO_ID    5.851455259    19.91992849    381.6577625    489.2244142     714.240003 
1218         NO_ID    5.855107203    12.53100256    254.4202273    362.1211875    449.8670024 
1219         NO_ID     5.86741498     14.8912658    295.0300137    403.1842372     536.851096 
1220         NO_ID    5.878999045   0.2898043675    108.7135495    217.2952533    10.48915066 
1221         NO_ID    5.892014022    1.983855386    115.0792135    224.1422076    72.12173609 
1222         NO_ID    6.032969615    10.61800728    231.4602055    345.8038811    404.7006601 
1223         NO_ID    6.056133139    11.73769549    251.2933972    366.5168011    450.8190763 
1224         NO_ID    6.120927225    2.918085802      130.39357    248.0956953    114.4883002 
1225         NO_ID    6.207224008    7.268925862    186.3982228     307.442625    293.2875952 
1226         NO_ID    6.213425084    19.70836217    403.3742725    524.6606445    796.7852486 
1227         NO_ID     6.23250393    7.133726574    185.4775432    307.5098989    290.1818195 
1228         NO_ID     6.23250393    8.723237127    209.9162631    331.9486188    354.8390585 
1229         NO_ID    6.346791497    4.716899434    157.6708659    284.2197544    198.9727936 
1230         NO_ID    6.365109839    3.183336325    142.3108497    269.5912925     135.058819 
1231         NO_ID     6.40342125    5.589441455    170.9888634    299.8061119    240.0054896 
1232         NO_ID    6.467478795    13.33147946    301.0635378    432.4709611    583.9517882 
1233         NO_ID    6.498003735    16.81037404    367.9140295    500.5648028    743.3030387 
1234         NO_ID    6.521456794    11.30337762    267.3599748    400.9700214    503.4149369 
1235         NO_ID    6.528052067    10.16034656    247.6759737    381.5564017    453.4238484 
1236         NO_ID    6.559291783    15.03961214    338.1083051    473.2731573    677.6089835 
1237         NO_ID    6.565530741    8.210261431    216.8350646    352.2571667    370.6169539 
1238         NO_ID    6.565530741    10.17712069    249.8073038     385.229406    459.4023592 
1239         NO_ID    6.565530741    11.40954018     271.518043    406.9401451    515.0346385 
1240         NO_ID    6.602190531    16.29194345    364.6100617    501.5486919    743.6654735 
1241         NO_ID    6.611313283    9.053605035    232.8444579    370.1617867      414.40562 
1242         NO_ID    6.611313283    19.62851371     430.189879    567.5072079     898.445024 
1243         NO_ID    6.647703437    4.218273696    164.4249027    303.2580427    195.2120608 
1244         NO_ID    6.696268733    3.274185305    156.8068588    297.6759204    153.7438037 
1245         NO_ID    6.721982088    8.184687648    223.6627329    365.6157326    387.2803212 
1246         NO_ID    6.721982088    13.86611456    325.4146716    467.3676713    656.1121855 
1247         NO_ID    6.724390451    11.45574221    280.6179317     422.672668    542.4474795 
1248         NO_ID    6.724390451    14.93854983    346.0796057     488.134342    707.3639191 
1249         NO_ID    6.732109295    4.743890522    174.1800738     316.561123    225.1467032 
1250         NO_ID    6.747404438    13.34755392    317.0331809    460.0619356    636.3613385 
1251         NO_ID    6.775885758    11.74096354    288.5657677    432.8045419    564.5007297 
1252         NO_ID    6.811072695    17.97072691    411.2228419    556.9635595    873.0222121 
1253         NO_ID    6.827978821    7.790205454    222.2077971    368.6729143    380.3311182 
1254         NO_ID     6.84760203    10.16034656    263.5791076    410.8872988    498.9007576 
1255         NO_ID    6.858693961    7.633599801    221.1227261    368.9085314    376.0458978 
1256         NO_ID    6.873542618    1.623560238    152.5107341    300.9371267    80.32639639 
1257         NO_ID     6.87568649    6.429424261    203.3356756    351.8546716     318.297212 
1258         NO_ID    6.902480664    5.101155902    186.1181413    335.7969335    254.5116181 
1259         NO_ID    6.903952131    6.251085934    202.0035172    351.7461331    312.0179867 
1260         NO_ID    6.915890657    3.514026088    168.5452773      318.80622    176.0069576 
1261         NO_ID    6.976930749    9.116920516    251.6315393    404.5566126    464.7352461 
1262         NO_ID    7.066533201    4.402290976    184.8303145    341.7085443    230.2078718 
1263         NO_ID    7.071543702    18.78074446    445.8280292    602.9288058    983.4898468 
1264         NO_ID    7.097047738    13.86611456    347.3012205    505.5372313    731.3728845 
1265         NO_ID    7.128256688    11.07586762    294.9623128    454.5930551    589.3496564 
1266         NO_ID    7.133082923    13.98320014    351.7685252    511.6154989    745.0574082 
1267         NO_ID    7.152190556    11.52671811    304.8037836    465.5082793    617.4651404 
1268         NO_ID    7.179730408    12.53209805    325.7746257    487.7191048    676.5013636 
1269         NO_ID    7.195103149    4.267943867    189.0988676    351.7375777    231.3776285 
1270         NO_ID    7.195103149     13.8682255    353.1573791    515.7960893    751.8367693 
1271         NO_ID    7.210362827    9.116920516     263.297561    426.6268648    496.3534269 
1272         NO_ID    7.213311934     16.1796995    401.4404403    564.9033779    881.5937364 
1273         NO_ID    7.267870636    19.51079689    475.3879567    641.3329866    1079.239925 
1274         NO_ID    7.279232371    6.039289732    216.2970001    382.7612735     335.108659 
1275         NO_ID    7.351039796     7.41966206    241.2067559    410.9714676     419.865597 
1276         NO_ID    7.387683563    14.68933982    381.6146313    553.0760618    839.5517392 
1277         NO_ID     7.49632832    15.65580931    408.7874327     585.329038    921.3005693 
1278         NO_ID    7.499319831    4.663706685    208.0611965    384.7437325    274.6651747 
1279         NO_ID    7.499319831     17.0656487    439.1716096    615.8541456    1005.067363 
1280         NO_ID    7.505881962    11.45574221    322.9504898    499.9423662    675.8577697 
1281         NO_ID    7.531344987    14.25659816      381.49205    559.6868211    846.8170823 
1282         NO_ID    7.553815286    9.120967784    281.0418798    460.3015505    545.0072271 
1283         NO_ID    7.570868105    19.86363384    505.6011706    685.6711162    1192.281155 
1284         NO_ID    7.573605183    11.59264768    329.4724159    509.6725855    696.3323594 
1285         NO_ID    7.587162968    15.87047281     419.290836    600.1367487    956.7033805 
1286         NO_ID    7.628480181    10.17933469    304.8554865    487.6764179    620.3318163 
1287         NO_ID    7.667574169    2.169636862    191.9514345    376.6509873     133.576986 
1288         NO_ID    7.670377925    8.751273606    280.4188589    465.2535124    539.1795415 
1289         NO_ID    7.724571958    15.63193143    423.1358939    610.5916235    976.7650369 
1290         NO_ID    7.725124344      3.7091898    207.9738727    395.4564132    231.8027757 
1291         NO_ID    7.748761297     19.7274078    515.9513557    704.5829511    1240.404135 
1292         NO_ID     7.76988842    4.717002802    221.8761484    411.5377601    298.2114514 
1293         NO_ID    7.773389727    15.64202097    426.5601549    616.3927377     989.788414 
1294         NO_ID    7.782146259    9.214377827     294.870173    485.1306802    584.3773997 
1295         NO_ID    7.789789069    7.309840576    261.4244148    452.0588135    464.5023542 
1296         NO_ID    7.795765632    6.022242022     241.260979    432.1880109    383.2695981 
1297         NO_ID    7.803847668    12.53209805    361.9433482    553.2664615    799.2266716 
1298         NO_ID    7.840985361    17.16955272    464.9571618    658.1055813    1105.423991 
1299         NO_ID    7.849777363    16.85634753    458.5553169    652.1371292    1087.694101 
1300         NO_ID       7.944688     8.86718498    297.1533631      495.44462     586.095085 
1301         NO_ID       7.944688    14.72974926     417.705837    615.9970939    973.5934982 
1302         NO_ID    7.957299337    4.544011962    229.0704141    427.9917027    301.3002383 
1303         NO_ID    8.004927685    11.07586762    343.6702236    544.9799222    743.2265238 
1304         NO_ID     8.07546636    2.835419934    217.1348288    422.0080035    193.6338278 
1305         NO_ID    8.084286553    2.753956273     216.907388    422.2283407    188.4816418 
1306         NO_ID     8.13023474    7.533917505    283.1126836    490.7742103    521.5016037 
1307         NO_ID    8.134336867    11.41316443    358.1570111    566.0281427    790.8224688 
1308         NO_ID    8.134336867    12.20611215    374.8429725    582.7141041    845.7661154 
1309         NO_ID    8.146388278    17.28100914    488.9445142    697.4320443    1200.958305 
1310         NO_ID    8.166366726    6.943639213     275.008238    484.5196243    484.9238257 
1311         NO_ID    8.200700254    10.24042158    337.9975884    549.2743585    721.1877321 
1312         NO_ID    8.200700254    19.22770415    538.5421627    749.8189328     1354.12241 
1313         NO_ID     8.23619449    14.05815278    421.5813368    634.6909593    998.6425438 
1314         NO_ID    8.245682511    4.544011962    243.8875894    457.4884953    323.5350239 
1315         NO_ID    8.274363013    16.25413666    474.1175893     689.206992    1165.364182 
1316         NO_ID    8.275890163    1.955063819     221.091312    436.2601175    140.2229155 
1317         NO_ID    8.291341806    14.05815278    425.1320781    641.1051029    1012.060593 
1318         NO_ID    8.304381854    10.76041362    354.6080059    571.2608997    777.0915831 
1319         NO_ID    8.375856452    6.718068722    282.5335693    502.9319117    493.5504036 
1320         NO_ID    8.436841917    16.00731129    479.5993843    703.2188967    1193.182382 
1321         NO_ID    8.441000655    11.74384615    383.5233929    607.3634153    876.2475951 
1322         NO_ID    8.443938945    7.133726574    293.2331552    517.2290409    532.6418009 
1323         NO_ID    8.467561336    19.66912752    569.6564504    794.9073713    1476.829696 
1324         NO_ID     8.49074549     1.12099709    228.4514712    454.9375532    84.63007963 
